
==================================================================
[2026-08-06 01:28:13] Starting training (attempt 1/3, start_fold=0)
==================================================================
[2026-08-06 01:28:13] Training PID=47219 started (start_fold=0, attempt=1)
[490m36s] Ep   8/200  loss=1.3772  AUC=0.4960  AP=0.7111  (146.8s)
[491m36s] Ep   8/200  loss=1.3772  AUC=0.4960  AP=0.7111  (146.8s)
[492m36s] Ep   9/200  loss=1.3221  AUC=0.4733  AP=0.6834  (143.1s)
[493m36s] Ep   9/200  loss=1.3221  AUC=0.4733  AP=0.6834  (143.1s)
[494m36s] Ep  10/200  loss=1.2822  AUC=0.5234  AP=0.7139  (134.9s)
[495m36s] Ep  10/200  loss=1.2822  AUC=0.5234  AP=0.7139  (134.9s)
[496m36s] Ep  10/200  loss=1.2822  AUC=0.5234  AP=0.7139  (134.9s)
[497m36s] Ep  11/200  loss=1.3340  AUC=0.5495  AP=0.7319  (160.4s)
[498m36s] Ep  11/200  loss=1.3340  AUC=0.5495  AP=0.7319  (160.4s)
[499m36s] Ep  12/200  loss=1.2497  AUC=0.5238  AP=0.7172  (143.1s)
[500m36s] Ep  12/200  loss=1.2497  AUC=0.5238  AP=0.7172  (143.1s)
[501m37s] Ep  12/200  loss=1.2497  AUC=0.5238  AP=0.7172  (143.1s)
[502m37s] Ep  13/200  loss=1.2510  AUC=0.5082  AP=0.7171  (154.2s)
[503m37s] Ep  13/200  loss=1.2510  AUC=0.5082  AP=0.7171  (154.2s)
[504m37s] Ep  14/200  loss=1.2388  AUC=0.5201  AP=0.7336  (159.1s)
[505m37s] Ep  14/200  loss=1.2388  AUC=0.5201  AP=0.7336  (159.1s)
